,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
327,9979,0,0,21,3750982,148,3751130,87994822,21.5,3.2,18,False,False,123,sin_control,False,False,5
328,9979,0,0,21,3753171,152,3753323,88665506,21.2,15.0,24,False,False,123,sin_control,False,False,5
329,9979,0,0,21,3755259,148,3755407,89259737,20.7,0.0,24,False,False,123,sin_control,False,False,5
330,9979,0,0,21,3757451,155,3757606,89903185,21.0,7.1,27,False,False,123,sin_control,False,False,5
331,9979,0,0,21,3759852,152,3760004,90577964,20.4,13.9,28,False,False,123,sin_control,False,False,5
332,9979,0,0,21,3762547,162,3762709,91274560,20.9,9.7,29,False,False,123,sin_control,False,False,5
333,9979,0,0,21,3765231,166,3765397,92018569,19.5,10.7,29,False,False,123,sin_control,False,False,5
334,9979,0,0,21,3767746,168,3767914,92607697,20.1,3.5,25,False,False,123,sin_control,False,False,5
335,9979,0,0,21,3770142,164,3770306,93199113,20.0,2.9,25,False,False,123,sin_control,False,False,5
336,9979,0,0,21,3772586,165,3772751,93737232,20.9,0.0,18,False,False,123,sin_control,False,False,5
337,9979,0,0,21,3774968,171,3775139,94265661,19.8,2.7,18,False,False,123,sin_control,False,False,5
338,9979,0,0,21,3777324,170,3777494,94747639,20.7,6.2,18,False,False,123,sin_control,False,False,5
339,9980,0,0,20,3779540,172,3779712,95170318,21.0,6.8,15,False,False,123,sin_control,False,False,5
340,9980,0,0,20,3782078,169,3782247,88548748,20.8,1.8,11,False,False,123,sin_control,False,False,5
341,9980,0,0,20,3783704,166,3783870,83096077,18.9,0.8,6,False,False,123,sin_control,False,False,5
342,9980,0,0,20,3784910,161,3785071,78613550,20.5,0.0,6,False,False,123,sin_control,False,False,5
343,9980,0,0,20,3500726,146,3500872,72307937,20.2,2.7,6,False,False,123,sin_control,False,False,5
344,9980,0,0,20,3786515,160,3786675,70920562,21.3,6.2,9,False,False,123,sin_control,False,False,5
345,9980,0,0,20,3787382,157,3787539,68541611,21.4,2.0,9,False,False,123,sin_control,False,False,5
346,9980,0,0,20,3787997,162,3788159,71609779,21.4,16.0,14,False,False,123,sin_control,False,False,5
347,9980,0,0,20,3788868,149,3789017,74230780,21.6,0.0,11,False,False,123,sin_control,False,False,5
348,9980,0,0,20,3789958,145,3790103,76469381,21.0,0.2,11,False,False,123,sin_control,False,False,5
349,9980,0,0,20,3791426,142,3791568,78370681,22.8,0.0,11,False,False,123,sin_control,False,False,5
350,9980,0,0,20,3792944,134,3793078,80047419,22.5,1.9,11,False,False,123,sin_control,False,False,5
351,9980,0,0,20,3794697,137,3794834,75534544,21.6,0.0,11,False,False,123,sin_control,False,False,5
352,9980,0,0,20,3796110,142,3796252,71876689,21.8,0.2,8,False,False,123,sin_control,False,False,5
353,9980,0,0,20,3797207,138,3797345,58188620,20.7,0.3,8,False,False,123,sin_control,False,False,5
354,9980,0,0,20,3801912,146,3802058,50935823,22.5,0.0,0,False,False,123,sin_control,False,False,5
355,9980,0,0,20,3802012,141,3802153,44670329,22.4,0.5,0,False,False,123,sin_control,False,False,5
356,9980,0,0,20,3801423,130,3801553,40437706,23.1,1.3,0,False,False,123,sin_control,False,False,5
357,9980,0,0,20,3771945,119,3772064,37343725,22.5,0.0,0,False,False,123,sin_control,False,False,5
358,9980,0,0,20,3780955,116,3781071,35453952,21.6,0.6,0,False,False,123,sin_control,False,False,5
359,9980,0,0,20,3707186,109,3707295,34078106,21.6,0.2,0,False,False,123,sin_control,False,False,5
360,9980,0,0,20,3581091,100,3581191,32839466,20.7,1.6,0,False,False,123,sin_control,False,False,5
361,9981,0,0,19,3424118,95,3424213,31558912,21.6,0.0,0,False,False,123,sin_control,False,False,5
362,9981,0,0,19,3249628,89,3249717,30224209,20.9,5.4,2,False,False,123,sin_control,False,False,5
363,9981,0,0,19,3066767,77,3066844,28823891,21.9,1.9,2,False,False,123,sin_control,False,False,5
364,9981,0,0,19,2882546,72,2882618,31670672,21.7,11.6,7,False,False,123,sin_control,False,False,5
