,Susceptibles,Expuestos,Infectados,Recuperados,Mosquitos_S,Mosquitos_I,Mosquitos_Total,Huevos,Temperatura,Precipitacion,Sitios_Temporales,LSM_Activo,ITN_IRS_Activo,seed,estrategia,usar_lsm,usar_itn_irs,run_id
180,9995,1,0,4,116001,195,116196,1814325,21.0,8.3,14,False,False,456,itn_irs,False,True,11
181,9995,1,0,4,123397,213,123610,1929350,20.7,24.7,26,False,False,456,itn_irs,False,True,11
182,9995,0,1,4,131045,210,131255,2054609,21.1,10.7,31,False,False,456,itn_irs,False,True,11
183,9995,0,1,4,138632,215,138848,2185172,22.8,1.4,29,False,False,456,itn_irs,False,True,11
184,9994,1,1,4,144548,221,144769,2312334,22.7,0.6,26,False,False,456,itn_irs,False,True,11
185,9994,1,1,4,171865,222,172087,2492299,21.4,10.5,26,False,False,456,itn_irs,False,True,11
186,9993,2,1,4,181051,217,181269,2688115,21.9,9.8,30,False,False,456,itn_irs,False,True,11
187,9993,2,1,4,192860,211,193074,2886903,22.7,5.1,32,False,False,456,itn_irs,False,True,11
188,9993,1,2,4,205063,215,205280,3094453,20.5,3.8,28,False,False,456,itn_irs,False,True,11
189,9993,1,2,4,220338,224,220563,3322970,21.9,1.2,16,False,False,456,itn_irs,False,True,11
190,9993,0,2,5,238048,235,238284,3569732,22.6,3.2,11,False,False,456,itn_irs,False,True,11
191,9993,0,2,5,255611,243,255855,3844114,20.3,12.4,17,False,False,456,itn_irs,False,True,11
192,9993,0,2,5,272580,280,272861,4127420,20.8,33.8,33,False,False,456,itn_irs,False,True,11
193,9993,0,2,5,289907,278,290188,4423670,20.8,4.9,28,False,False,456,itn_irs,False,True,11
194,9992,1,2,5,306560,272,306834,4726082,21.5,5.5,26,False,False,456,itn_irs,False,True,11
195,9992,1,2,5,323576,285,323863,5046354,22.6,2.5,24,False,False,456,itn_irs,False,True,11
196,9992,1,1,6,341039,281,341325,5376862,22.9,9.7,28,False,False,456,itn_irs,False,True,11
197,9992,1,1,6,358771,282,359060,5706792,21.3,1.0,28,False,False,456,itn_irs,False,True,11
198,9992,0,1,7,375114,287,375408,6049713,21.7,0.5,28,False,False,456,itn_irs,False,True,11
199,9992,0,1,7,396553,283,396842,5974535,21.2,0.5,22,False,False,456,itn_irs,False,True,11
200,9992,0,1,7,414437,279,414721,5966351,22.4,0.0,6,False,False,456,itn_irs,False,True,11
201,9992,0,1,7,428409,286,428703,6019425,21.9,3.0,6,False,False,456,itn_irs,False,True,11
202,9992,0,1,7,439531,278,439821,6095595,21.8,2.0,4,False,False,456,itn_irs,False,True,11
203,9992,0,1,7,449474,272,449759,5272996,22.0,0.0,4,False,False,456,itn_irs,False,True,11
204,9992,0,1,7,451975,263,452256,4767831,22.3,0.5,0,False,False,456,itn_irs,False,True,11
205,9992,0,1,7,449108,258,449379,4417275,21.6,0.5,0,False,False,456,itn_irs,False,True,11
206,9992,0,0,8,441489,255,441755,4841951,20.6,4.1,0,False,False,456,itn_irs,False,True,11
207,9992,0,0,8,433943,250,434203,5495875,20.2,16.6,8,False,False,456,itn_irs,False,True,11
208,9992,0,0,8,428297,242,428548,6051395,21.1,14.0,15,False,False,456,itn_irs,False,True,11
209,9992,0,0,8,424593,233,424833,6501956,21.4,1.3,15,False,False,456,itn_irs,False,True,11
210,9992,0,0,8,422321,221,422547,6870090,23.3,0.0,15,False,False,456,itn_irs,False,True,11
211,9992,0,0,8,421695,202,421900,7187676,22.7,0.0,15,False,False,456,itn_irs,False,True,11
212,9993,0,0,7,422737,197,422937,7467359,22.2,2.0,15,False,False,456,itn_irs,False,True,11
213,9993,0,0,7,428045,189,428236,7717268,21.7,1.0,15,False,False,456,itn_irs,False,True,11
214,9993,0,0,7,437009,176,437187,7954990,21.1,7.1,18,False,False,456,itn_irs,False,True,11
215,9993,0,0,7,449078,176,449256,7613108,21.3,11.7,15,False,False,456,itn_irs,False,True,11
216,9993,0,0,7,460601,174,460777,7956116,22.0,6.1,11,False,False,456,itn_irs,False,True,11
217,9993,0,0,7,483002,192,483195,8322475,21.0,25.9,23,False,False,456,itn_irs,False,True,11
218,9993,0,0,7,517393,190,517584,8754682,21.1,2.4,23,False,False,456,itn_irs,False,True,11
219,9993,0,0,7,562636,200,562836,9309263,22.9,0.0,23,False,False,456,itn_irs,False,True,11
220,9993,0,0,7,603623,206,603829,9949227,23.2,1.7,23,False,False,456,itn_irs,False,True,11
221,9994,0,0,6,633340,214,633554,10597545,21.3,5.6,25,False,False,456,itn_irs,False,True,11
222,9994,0,0,6,657218,217,657435,11258588,21.6,3.6,22,False,False,456,itn_irs,False,True,11
223,9994,0,0,6,676863,224,677087,11864228,22.3,16.9,25,False,False,456,itn_irs,False,True,11
224,9994,0,0,6,692934,231,693165,12451042,21.7,0.0,22,False,False,456,itn_irs,False,True,11
225,9994,0,0,6,707180,237,707417,13000366,21.4,14.9,17,False,False,456,itn_irs,False,True,11
226,9994,0,0,6,720291,231,720522,13510211,21.4,8.6,21,False,False,456,itn_irs,False,True,11
227,9994,0,0,6,731872,233,732105,13973331,20.4,18.0,30,False,False,456,itn_irs,False,True,11
228,9994,0,0,6,742992,229,743221,14416611,20.6,0.0,30,False,False,456,itn_irs,False,True,11
229,9994,0,0,6,757700,226,757926,14891474,21.7,0.4,28,False,False,456,itn_irs,False,True,11
230,9994,0,0,6,771714,229,771943,15347808,22.1,2.3,28,False,False,456,itn_irs,False,True,11
231,9994,0,0,6,786106,252,786358,15787240,22.7,5.9,22,False,False,456,itn_irs,False,True,11
232,9994,0,0,6,802433,262,802695,16230830,20.8,7.1,25,False,False,456,itn_irs,False,True,11
233,9994,0,0,6,821376,264,821640,16725477,21.1,0.0,18,False,False,456,itn_irs,False,True,11
234,9994,0,0,6,842706,263,842969,16007337,21.1,6.5,17,False,False,456,itn_irs,False,True,11
235,9994,0,0,6,861583,268,861851,16675548,21.4,9.5,12,False,False,456,itn_irs,False,True,11
236,9994,0,0,6,879820,256,880076,17323048,22.2,1.4,12,False,False,456,itn_irs,False,True,11
237,9994,0,0,6,897111,268,897379,17939291,21.6,2.5,12,False,False,456,itn_irs,False,True,11
238,9994,0,0,6,915072,276,915348,18544175,21.1,6.3,15,False,False,456,itn_irs,False,True,11
239,9994,0,0,6,931724,285,932009,19117779,21.8,0.0,13,False,False,456,itn_irs,False,True,11
240,9994,0,0,6,947022,279,947301,19668664,20.2,3.3,10,False,False,456,itn_irs,False,True,11
241,9994,0,0,6,961367,265,961632,18737253,21.7,0.0,10,False,False,456,itn_irs,False,True,11
242,9994,0,0,6,973134,246,973380,18017347,22.3,5.4,9,False,False,456,itn_irs,False,True,11
243,9994,0,0,6,982782,228,983010,18788208,22.2,14.0,12,False,False,456,itn_irs,False,True,11
244,9994,0,0,6,992819,212,993031,19483768,21.8,0.0,12,False,False,456,itn_irs,False,True,11
245,9994,0,0,6,1002928,202,1003130,20118653,21.3,3.4,12,False,False,456,itn_irs,False,True,11
246,9994,0,0,6,1013625,210,1013835,20721714,21.4,8.9,13,False,False,456,itn_irs,False,True,11
247,9994,0,0,6,1025197,211,1025408,21285007,21.7,7.7,16,False,False,456,itn_irs,False,True,11
248,9994,0,0,6,1040222,205,1040427,21884714,22.2,1.4,16,False,False,456,itn_irs,False,True,11
249,9994,0,0,6,1056031,206,1056237,22441392,22.4,1.7,16,False,False,456,itn_irs,False,True,11
250,9994,0,0,6,1071479,212,1071691,22971801,20.7,6.7,17,False,False,456,itn_irs,False,True,11
251,9994,0,0,6,1087066,206,1087272,23494119,22.5,1.9,10,False,False,456,itn_irs,False,True,11
252,9994,0,0,6,1101769,200,1101969,23995113,23.3,0.0,10,False,False,456,itn_irs,False,True,11
253,9994,0,0,6,1116565,189,1116754,24484398,22.2,14.0,17,False,False,456,itn_irs,False,True,11
254,9994,0,0,6,1130295,190,1130485,24957634,22.1,0.0,13,False,False,456,itn_irs,False,True,11
255,9994,0,0,6,1145824,214,1146038,25491080,21.0,31.0,25,False,False,456,itn_irs,False,True,11
256,9994,0,0,6,1162398,194,1162592,26068157,22.0,0.0,25,False,False,456,itn_irs,False,True,11
257,9994,0,0,6,1177154,190,1177344,26610066,21.0,3.9,25,False,False,456,itn_irs,False,True,11
258,9994,0,0,6,1190248,199,1190447,27147535,21.9,13.6,28,False,False,456,itn_irs,False,True,11
259,9994,0,0,6,1203162,206,1203368,27644341,20.5,22.6,39,False,False,456,itn_irs,False,True,11
260,9994,0,0,6,1216061,212,1216273,28122291,20.5,24.8,51,False,False,456,itn_irs,False,True,11
261,9994,0,0,6,1227779,195,1227974,27340860,20.8,7.7,47,False,False,456,itn_irs,False,True,11
262,9993,1,0,6,1237167,194,1237361,27935675,20.6,1.2,47,False,False,456,itn_irs,False,True,11
263,9993,1,0,6,1246659,184,1246843,28474538,21.7,11.2,37,False,False,456,itn_irs,False,True,11
264,9993,1,0,6,1256023,187,1256210,28973029,20.4,18.0,46,False,False,456,itn_irs,False,True,11
265,9993,1,0,6,1265688,188,1265876,29463525,20.6,4.9,46,False,False,456,itn_irs,False,True,11
266,9993,0,1,6,1170823,173,1170996,28848474,21.5,2.0,40,False,False,456,itn_irs,False,True,11
267,9993,0,1,6,1261388,177,1261569,28955565,20.7,0.0,29,False,False,456,itn_irs,False,True,11
268,9993,0,1,6,1270158,186,1270362,29338156,22.4,0.0,17,False,False,456,itn_irs,False,True,11
269,9993,0,1,6,1278724,183,1278930,29695728,22.3,0.0,14,False,False,456,itn_irs,False,True,11
270,9993,0,1,6,1287964,192,1288178,27880343,21.9,0.0,14,False,False,456,itn_irs,False,True,11
